id,log_file,model_sha,log_date,is_current,section,op,M,K,N,rows,cols,tiles,lx,rows_per_core,cores,macs,kernel_us,kernel_us_min,kernel_us_median,kernel_us_std,kernel_us_cv,reps,pred_us,err_pct,bw_gbps,memset_us,other_dev_us,total_dev_us,io_hbm_bytes,layout_a,layout_b,h_tiles,q_tiles,k_tiles,loop_trips,wd,failed,split_forced,split_actual,compute_us,base_us,turn_us,eff_underfill,pt_eff,loop_us,T_model_us
bcast_smallr_20260724_015428.log:19,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,64,2048,0,0,,32,,9.664,9.59,9.664,0.052,0.54,7,4.478,-53.7,54.7,30.958,27.118,67.74,528384,,,,,,,,False,,,,3.52,1.5,,,,4.48
bcast_smallr_20260724_015428.log:36,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,64,4096,0,0,,32,,16.978,16.642,16.978,0.434,2.54,7,8.956,-47.3,62.2,35.845,162.731,215.554,1056768,,,,,,,,False,,,,7.05,3.01,,,,8.96
bcast_smallr_20260724_015428.log:53,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,64,8192,0,0,,32,,17.386,17.186,17.386,0.797,4.5,7,17.911,3.0,121.6,54.099,201.254,272.739,2113536,,,,,,,,False,,,,14.09,6.02,,,,17.91
bcast_smallr_20260724_015428.log:70,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,64,16384,0,0,,32,,32.805,32.282,32.805,0.747,2.26,7,35.823,9.2,128.9,84.259,376.13,493.194,4227072,,,,,,,,False,,,,28.18,12.04,,,,35.82
bcast_smallr_20260724_015428.log:87,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,128,2048,0,0,,32,,10.965,10.835,10.965,0.154,1.4,7,8.921,-18.6,96.0,39.403,157.623,207.991,1052672,,,,,,,,False,,,,7.02,3.01,,,,8.92
bcast_smallr_20260724_015428.log:104,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,128,4096,0,0,,32,,22.283,21.8,22.283,0.351,1.57,7,17.842,-19.9,94.5,53.974,277.37,353.627,2105344,,,,,,,,False,,,,14.04,6.02,,,,17.84
bcast_smallr_20260724_015428.log:121,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,128,8192,0,0,,32,,45.615,44.929,45.615,0.61,1.33,7,35.684,-21.8,92.3,86.329,416.724,548.668,4210688,,,,,,,,False,,,,28.07,12.04,,,,35.68
bcast_smallr_20260724_015428.log:138,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,128,16384,0,0,,32,,68.165,66.651,68.165,1.103,1.62,7,71.368,4.7,123.5,108.418,484.396,660.979,8421376,,,,,,,,False,,,,56.14,24.08,,,,71.37
bcast_smallr_20260724_015428.log:155,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,256,2048,0,0,,32,,17.087,16.587,17.087,0.664,3.84,7,17.807,4.2,123.0,53.033,189.8,259.92,2101248,,,,,,,,False,,,,14.01,6.02,,,,17.81
bcast_smallr_20260724_015428.log:172,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,256,4096,0,0,,32,,38.889,36.959,38.889,1.335,3.43,7,35.614,-8.4,108.1,85.217,407.782,531.888,4202496,,,,,,,,False,,,,28.02,12.04,,,,35.61
bcast_smallr_20260724_015428.log:189,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,256,8192,0,0,,32,,82.224,79.852,82.224,1.085,1.32,7,71.229,-13.4,102.2,118.517,392.756,593.497,8404992,,,,,,,,False,,,,56.03,24.08,,,,71.23
bcast_smallr_20260724_015428.log:206,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,256,16384,0,0,,32,,181.663,174.951,181.663,3.35,1.85,7,142.457,-21.6,92.5,165.602,587.996,935.261,16809984,,,,,,,,False,,,,112.07,48.15,,,,142.46
bcast_smallr_20260724_015428.log:223,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,512,2048,0,0,,32,,31.14,30.001,31.14,1.149,3.64,7,35.58,14.3,134.8,91.046,367.507,489.693,4198400,,,,,,,,False,,,,27.99,12.04,,,,35.58
bcast_smallr_20260724_015428.log:240,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,512,4096,0,0,,32,,70.661,69.522,70.661,0.764,1.09,7,71.159,0.7,118.8,108.579,427.007,606.247,8396800,,,,,,,,False,,,,55.98,24.08,,,,71.16
bcast_smallr_20260724_015428.log:257,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,512,8192,0,0,,32,,152.226,148.709,152.226,1.734,1.15,7,142.319,-6.5,110.3,164.405,590.166,906.797,16793600,,,,,,,,False,,,,111.96,48.15,,,,142.32
bcast_smallr_20260724_015428.log:274,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,512,16384,0,0,,32,,316.531,313.544,316.531,5.727,1.79,7,284.637,-10.1,106.1,259.704,962.954,1539.189,33587200,,,,,,,,False,,,,223.91,96.3,,,,284.64
bcast_smallr_20260724_015428.log:291,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,1024,2048,0,0,,32,,66.795,64.373,66.795,1.829,2.74,7,66.241,-0.8,125.6,113.363,415.987,596.145,8392704,,,,,,,,False,,,,55.95,24.08,,,,66.24
bcast_smallr_20260724_015428.log:308,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,1024,4096,0,0,,32,,139.317,135.165,139.317,2.115,1.53,7,135.475,-2.8,120.5,149.608,491.487,780.412,16785408,,,,,,,,False,,,,111.9,48.15,,,,135.48
bcast_smallr_20260724_015428.log:325,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,1024,8192,0,0,,32,,283.667,280.848,283.667,2.168,0.76,7,277.216,-2.3,118.3,253.752,945.612,1483.031,33570816,,,,,,,,False,,,,223.81,96.3,,,,277.22
bcast_smallr_20260724_015428.log:342,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcast,bcast,,,,1024,16384,0,0,,32,,583.478,579.536,583.478,2.508,0.43,7,567.554,-2.7,115.1,423.99,2230.387,3237.855,67141632,,,,,,,,False,,,,447.61,192.6,,,,567.55
bcast_smallr_20260724_015428.log:360,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,64,2048,0,0,,32,,9.669,9.585,9.669,0.065,0.68,7,4.478,-53.7,54.6,29.229,120.786,159.684,528384,,,,,,,,False,,,,3.52,1.5,,,,4.48
bcast_smallr_20260724_015428.log:377,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,64,4096,0,0,,32,,16.735,16.543,16.735,0.167,1.0,7,8.956,-46.5,63.1,39.509,46.803,103.047,1056768,,,,,,,,False,,,,7.05,3.01,,,,8.96
bcast_smallr_20260724_015428.log:394,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,64,8192,0,0,,32,,17.252,17.097,17.252,0.115,0.66,7,17.911,3.8,122.5,55.256,166.679,239.187,2113536,,,,,,,,False,,,,14.09,6.02,,,,17.91
bcast_smallr_20260724_015428.log:411,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,64,16384,0,0,,32,,32.994,32.411,32.994,0.287,0.87,7,35.823,8.6,128.1,87.032,418.108,538.134,4227072,,,,,,,,False,,,,28.18,12.04,,,,35.82
bcast_smallr_20260724_015428.log:428,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,128,2048,0,0,,32,,11.066,10.953,11.066,0.099,0.89,7,8.921,-19.4,95.1,37.709,171.002,219.777,1052672,,,,,,,,False,,,,7.02,3.01,,,,8.92
bcast_smallr_20260724_015428.log:445,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,128,4096,0,0,,32,,22.403,21.75,22.403,0.336,1.5,7,17.842,-20.4,94.0,53.732,177.017,253.152,2105344,,,,,,,,False,,,,14.04,6.02,,,,17.84
bcast_smallr_20260724_015428.log:462,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,128,8192,0,0,,32,,45.185,43.361,45.185,1.215,2.68,7,35.684,-21.0,93.2,92.03,321.714,458.929,4210688,,,,,,,,False,,,,28.07,12.04,,,,35.68
bcast_smallr_20260724_015428.log:479,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,128,16384,0,0,,32,,66.973,66.49,66.973,0.333,0.5,7,71.368,6.6,125.7,103.947,461.088,632.008,8421376,,,,,,,,False,,,,56.14,24.08,,,,71.37
bcast_smallr_20260724_015428.log:496,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,256,2048,0,0,,32,,17.136,16.933,17.136,0.216,1.25,7,17.807,3.9,122.6,54.181,267.309,338.626,2101248,,,,,,,,False,,,,14.01,6.02,,,,17.81
bcast_smallr_20260724_015428.log:513,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,256,4096,0,0,,32,,39.501,35.724,39.501,1.526,3.91,7,35.614,-9.8,106.4,94.089,371.166,504.756,4202496,,,,,,,,False,,,,28.02,12.04,,,,35.61
bcast_smallr_20260724_015428.log:530,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,256,8192,0,0,,32,,86.144,81.84,86.144,2.281,2.67,7,71.229,-17.3,97.6,108.264,483.271,677.679,8404992,,,,,,,,False,,,,56.03,24.08,,,,71.23
bcast_smallr_20260724_015428.log:547,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,256,16384,0,0,,32,,181.459,179.657,181.459,1.788,0.98,7,142.457,-21.5,92.6,164.098,571.047,916.604,16809984,,,,,,,,False,,,,112.07,48.15,,,,142.46
bcast_smallr_20260724_015428.log:564,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,512,2048,0,0,,32,,31.027,29.756,31.027,0.68,2.21,7,35.58,14.7,135.3,91.43,367.652,490.109,4198400,,,,,,,,False,,,,27.99,12.04,,,,35.58
bcast_smallr_20260724_015428.log:581,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,512,4096,0,0,,32,,70.754,69.022,70.754,0.838,1.19,7,71.159,0.6,118.7,114.312,393.353,578.419,8396800,,,,,,,,False,,,,55.98,24.08,,,,71.16
bcast_smallr_20260724_015428.log:598,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,512,8192,0,0,,32,,154.092,148.572,154.092,3.144,2.05,7,142.319,-7.6,109.0,152.7,576.599,883.391,16793600,,,,,,,,False,,,,111.96,48.15,,,,142.32
bcast_smallr_20260724_015428.log:615,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,512,16384,0,0,,32,,320.965,316.321,320.965,2.909,0.91,7,284.637,-11.3,104.6,255.253,985.828,1562.046,33587200,,,,,,,,False,,,,223.91,96.3,,,,284.64
bcast_smallr_20260724_015428.log:632,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,1024,2048,0,0,,32,,65.53,64.694,65.53,1.247,1.89,7,66.241,1.1,128.1,114.6,477.352,657.482,8392704,,,,,,,,False,,,,55.95,24.08,,,,66.24
bcast_smallr_20260724_015428.log:649,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,1024,4096,0,0,,32,,138.487,136.282,138.487,2.468,1.78,7,135.475,-2.2,121.2,155.527,516.86,810.874,16785408,,,,,,,,False,,,,111.9,48.15,,,,135.48
bcast_smallr_20260724_015428.log:666,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,1024,8192,0,0,,32,,284.855,280.393,284.855,2.287,0.81,7,277.216,-2.7,117.9,250.453,986.814,1522.122,33570816,,,,,,,,False,,,,223.81,96.3,,,,277.22
bcast_smallr_20260724_015428.log:683,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,mulbcast,mulbcast,,,,1024,16384,0,0,,32,,586.764,581.593,586.764,4.184,0.71,7,567.554,-3.3,114.4,422.674,2292.86,3302.298,67141632,,,,,,,,False,,,,447.61,192.6,,,,567.55
bcast_smallr_20260724_015428.log:701,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,64,2048,0,0,,32,,9.379,9.25,9.379,0.143,1.51,7,4.513,-51.9,56.8,34.402,122.369,166.15,532480,,,,,,,,False,,,,3.55,1.5,,,,4.51
bcast_smallr_20260724_015428.log:718,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,64,4096,0,0,,32,,16.851,16.484,16.851,0.441,2.59,7,8.956,-46.9,62.7,40.14,147.625,204.616,1056768,,,,,,,,False,,,,7.05,3.01,,,,8.96
bcast_smallr_20260724_015428.log:735,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,64,8192,0,0,,32,,17.606,17.284,17.606,0.157,0.89,7,17.842,1.3,119.6,55.197,181.234,254.037,2105344,,,,,,,,False,,,,14.04,6.02,,,,17.84
bcast_smallr_20260724_015428.log:752,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,64,16384,0,0,,32,,34.755,34.13,34.755,0.28,0.81,7,35.614,2.5,120.9,83.96,376.839,495.554,4202496,,,,,,,,False,,,,28.02,12.04,,,,35.61
bcast_smallr_20260724_015428.log:769,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,128,2048,0,0,,32,,14.078,12.584,14.078,0.693,4.99,7,9.025,-35.9,75.6,38.96,168.596,221.634,1064960,,,,,,,,False,,,,7.1,3.01,,,,9.03
bcast_smallr_20260724_015428.log:786,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,128,4096,0,0,,32,,27.448,25.461,27.448,1.119,4.13,7,17.911,-34.7,77.0,54.297,197.474,279.219,2113536,,,,,,,,False,,,,14.09,6.02,,,,17.91
bcast_smallr_20260724_015428.log:803,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,128,8192,0,0,,32,,52.721,50.516,52.721,1.867,3.5,7,35.684,-32.3,79.9,92.403,334.646,479.77,4210688,,,,,,,,False,,,,28.07,12.04,,,,35.68
bcast_smallr_20260724_015428.log:820,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,128,16384,0,0,,32,,77.685,76.43,77.685,1.576,2.02,7,71.229,-8.3,108.2,118.302,425.835,621.822,8404992,,,,,,,,False,,,,56.03,24.08,,,,71.23
bcast_smallr_20260724_015428.log:837,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,256,2048,0,0,,32,,20.444,20.045,20.444,0.24,1.17,7,18.05,-11.7,104.2,54.517,182.222,257.183,2129920,,,,,,,,False,,,,14.2,6.02,,,,18.05
bcast_smallr_20260724_015428.log:854,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,256,4096,0,0,,32,,38.89,37.189,38.89,0.704,1.82,7,35.823,-7.9,108.7,91.844,315.342,446.076,4227072,,,,,,,,False,,,,28.18,12.04,,,,35.82
bcast_smallr_20260724_015428.log:871,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,256,8192,0,0,,32,,74.194,73.921,74.194,1.562,2.07,7,71.368,-3.8,113.5,110.54,407.621,592.355,8421376,,,,,,,,False,,,,56.14,24.08,,,,71.37
bcast_smallr_20260724_015428.log:888,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,256,16384,0,0,,32,,149.551,144.855,149.551,2.597,1.74,7,142.457,-4.7,112.4,154.385,546.86,850.796,16809984,,,,,,,,False,,,,112.07,48.15,,,,142.46
bcast_smallr_20260724_015428.log:905,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,512,2048,0,0,,32,,36.407,35.337,36.407,1.161,3.15,7,36.1,-0.8,117.0,90.317,330.628,457.352,4259840,,,,,,,,False,,,,28.4,12.04,,,,36.1
bcast_smallr_20260724_015428.log:922,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,512,4096,0,0,,32,,77.361,67.727,77.361,4.816,6.44,7,71.645,-7.4,109.3,108.218,483.444,669.023,8454144,,,,,,,,False,,,,56.36,24.08,,,,71.65
bcast_smallr_20260724_015428.log:939,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,512,8192,0,0,,32,,140.989,134.645,140.989,6.495,4.55,7,142.735,1.2,119.5,151.273,593.298,885.56,16842752,,,,,,,,False,,,,112.29,48.15,,,,142.74
bcast_smallr_20260724_015428.log:956,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,512,16384,0,0,,32,,282.29,268.826,282.29,18.79,6.51,7,284.915,0.9,119.1,258.94,961.115,1502.345,33619968,,,,,,,,False,,,,224.13,96.3,,,,284.91
bcast_smallr_20260724_015428.log:973,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,1024,2048,0,0,,32,,73.616,72.522,73.616,1.178,1.59,7,72.201,-1.9,115.7,106.815,489.033,669.464,8519680,,,,,,,,False,,,,56.8,24.08,,,,72.2
bcast_smallr_20260724_015428.log:990,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,1024,4096,0,0,,32,,162.366,155.943,162.366,3.613,2.24,7,143.291,-11.7,104.1,165.82,575.972,904.158,16908288,,,,,,,,False,,,,112.72,48.15,,,,143.29
bcast_smallr_20260724_015428.log:1007,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,1024,8192,0,0,,32,,324.504,308.514,324.504,6.432,1.99,7,285.47,-12.0,103.8,255.023,982.183,1561.71,33685504,,,,,,,,False,,,,224.57,96.3,,,,285.47
bcast_smallr_20260724_015428.log:1024,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,bcastcol,bcastcol,,,,1024,16384,0,0,,32,,647.23,633.143,647.23,9.26,1.43,7,569.83,-12.0,103.9,419.722,2231.655,3298.607,67239936,,,,,,,,False,,,,448.27,192.6,,,,569.83
bcast_smallr_20260724_015428.log:1042,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,64,2048,0,0,,32,,9.431,9.025,9.431,0.196,2.08,7,4.444,-52.9,55.6,34.459,131.798,175.688,524416,,,,,,,,False,,,,3.5,1.5,,,,4.44
bcast_smallr_20260724_015428.log:1059,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,64,4096,0,0,,32,,17.197,16.942,17.197,0.292,1.69,7,8.887,-48.3,61.0,42.545,182.108,241.85,1048704,,,,,,,,False,,,,6.99,3.01,,,,8.89
bcast_smallr_20260724_015428.log:1076,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,64,8192,0,0,,32,,17.459,17.102,17.459,0.281,1.6,7,17.774,1.8,120.1,58.729,206.38,282.568,2097280,,,,,,,,False,,,,13.98,6.02,,,,17.77
bcast_smallr_20260724_015428.log:1093,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,64,16384,0,0,,32,,34.391,33.788,34.391,0.823,2.38,7,35.546,3.4,122.0,91.636,436.19,562.217,4194432,,,,,,,,False,,,,27.96,12.04,,,,35.55
bcast_smallr_20260724_015428.log:1110,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,128,2048,0,0,,32,,14.241,13.713,14.241,0.957,6.6,7,8.887,-37.6,73.6,41.659,184.425,240.325,1048704,,,,,,,,False,,,,6.99,3.01,,,,8.89
bcast_smallr_20260724_015428.log:1127,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,128,4096,0,0,,32,,26.49,25.583,26.49,0.569,2.15,7,17.774,-32.9,79.2,60.955,212.068,299.513,2097280,,,,,,,,False,,,,13.98,6.02,,,,17.77
bcast_smallr_20260724_015428.log:1144,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,128,8192,0,0,,32,,52.476,50.944,52.476,1.224,2.33,7,35.546,-32.3,79.9,92.192,432.815,577.483,4194432,,,,,,,,False,,,,27.96,12.04,,,,35.55
bcast_smallr_20260724_015428.log:1161,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,128,16384,0,0,,32,,78.825,77.136,78.825,1.107,1.4,7,71.091,-9.8,106.4,118.457,497.752,695.034,8388736,,,,,,,,False,,,,55.92,24.08,,,,71.09
bcast_smallr_20260724_015428.log:1178,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,256,2048,0,0,,32,,20.51,20.23,20.51,0.617,2.97,7,17.774,-13.3,102.3,59.267,271.958,351.735,2097280,,,,,,,,False,,,,13.98,6.02,,,,17.77
bcast_smallr_20260724_015428.log:1195,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,256,4096,0,0,,32,,40.75,38.939,40.75,0.89,2.2,7,35.546,-12.8,102.9,91.46,374.06,506.27,4194432,,,,,,,,False,,,,27.96,12.04,,,,35.55
bcast_smallr_20260724_015428.log:1212,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,256,8192,0,0,,32,,79.308,78.185,79.308,1.327,1.67,7,71.091,-10.4,105.8,127.892,483.146,690.346,8388736,,,,,,,,False,,,,55.92,24.08,,,,71.09
bcast_smallr_20260724_015428.log:1229,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,256,16384,0,0,,32,,158.84,155.092,158.84,1.892,1.2,7,142.181,-10.5,105.6,164.535,574.726,898.101,16777344,,,,,,,,False,,,,111.85,48.15,,,,142.18
bcast_smallr_20260724_015428.log:1246,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,512,2048,0,0,,32,,42.535,35.364,42.535,3.1,7.32,7,35.546,-16.4,98.6,89.794,340.9,473.229,4194432,,,,,,,,False,,,,27.96,12.04,,,,35.55
bcast_smallr_20260724_015428.log:1263,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,512,4096,0,0,,32,,83.53,74.913,83.53,4.636,5.53,7,71.091,-14.9,100.4,121.838,492.484,697.852,8388736,,,,,,,,False,,,,55.92,24.08,,,,71.09
bcast_smallr_20260724_015428.log:1280,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,512,8192,0,0,,32,,173.15,141.817,173.15,12.687,7.53,7,142.181,-17.9,96.9,165.767,524.901,863.818,16777344,,,,,,,,False,,,,111.85,48.15,,,,142.18
bcast_smallr_20260724_015428.log:1297,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,512,16384,0,0,,32,,353.77,286.815,353.77,24.514,7.17,7,284.361,-19.6,94.8,265.99,980.282,1600.042,33554560,,,,,,,,False,,,,223.7,96.3,,,,284.36
bcast_smallr_20260724_015428.log:1314,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,1024,2048,0,0,,32,,83.014,79.406,83.014,2.094,2.53,7,71.091,-14.4,101.1,113.6,448.479,645.093,8388736,,,,,,,,False,,,,55.92,24.08,,,,71.09
bcast_smallr_20260724_015428.log:1331,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,1024,4096,0,0,,32,,167.342,146.598,167.342,10.993,6.85,7,142.181,-15.0,100.3,162.252,583.727,913.321,16777344,,,,,,,,False,,,,111.85,48.15,,,,142.18
bcast_smallr_20260724_015428.log:1348,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,1024,8192,0,0,,32,,334.804,298.584,334.804,19.565,5.98,7,284.361,-15.1,100.2,261.322,934.688,1530.814,33554560,,,,,,,,False,,,,223.7,96.3,,,,284.36
bcast_smallr_20260724_015428.log:1365,bcast_smallr_20260724_015428.log,c034bca,20260724_015428,False,copy,copy,,,,1024,16384,0,0,,32,,614.304,585.677,614.304,39.444,6.21,7,568.72,-7.4,109.2,429.123,2244.97,3288.397,67108992,,,,,,,,False,,,,447.39,192.6,,,,568.72
bmm_20260714_200003.log:20,bmm_20260714_200003.log,7f37527,20260714_200003,False,"BM1 batch scaling: M=N=1024 K=2048, B in {1,2,4,8}",bmm_k_tiling,,,,1024,2048,1,1,,32,,148.007,,,,,,113.731,-23.2,70.8,70.85,252.515,471.372,10485760,,,,,,,,False,,,58.87,69.91,12.04,,1.0,,113.73
bmm_20260714_200003.log:37,bmm_20260714_200003.log,7f37527,20260714_200003,False,"BM1 batch scaling: M=N=1024 K=2048, B in {1,2,4,8}",bmm_k_tiling,,,,1024,2048,1,1,,32,,959.86,,,,,,484.509,-49.5,21.8,66.705,380.314,1406.879,20971520,,,,,,,,False,,,396.01,139.81,24.08,,0.297,,484.51
bmm_20260714_200003.log:54,bmm_20260714_200003.log,7f37527,20260714_200003,False,"BM1 batch scaling: M=N=1024 K=2048, B in {1,2,4,8}",bmm_k_tiling,,,,1024,2048,1,1,,32,,3810.366,,,,,,798.405,-79.0,11.0,176.909,544.642,4531.917,41943040,,,,,,,,False,,,621.41,279.62,48.15,,0.379,,798.4
bmm_20260714_200003.log:71,bmm_20260714_200003.log,7f37527,20260714_200003,False,"BM1 batch scaling: M=N=1024 K=2048, B in {1,2,4,8}",bmm_k_tiling,,,,1024,2048,1,1,,32,,7399.901,,,,,,1329.087,-82.0,11.3,339.066,521.194,8260.161,83886080,,,,,,,,False,,,975.09,559.24,96.3,,0.483,,1329.09
bmm_20260714_200003.log:89,bmm_20260714_200003.log,7f37527,20260714_200003,False,"BM2 row scaling: B=4 N=1024 K=2048, M in {256,512,1024,2048}",bmm_k_tiling,,,,256,2048,1,1,,32,,453.432,,,,,,249.719,-44.9,50.9,95.701,332.686,881.819,23068672,,,,,,,,False,,,155.35,153.79,12.04,,0.379,,249.72
bmm_20260714_200003.log:106,bmm_20260714_200003.log,7f37527,20260714_200003,False,"BM2 row scaling: B=4 N=1024 K=2048, M in {256,512,1024,2048}",bmm_k_tiling,,,,512,2048,1,1,,32,,892.914,,,,,,429.401,-51.9,32.9,130.366,341.413,1364.693,29360128,,,,,,,,False,,,310.7,195.73,24.08,,0.379,,429.4
bmm_20260714_200003.log:123,bmm_20260714_200003.log,7f37527,20260714_200003,False,"BM2 row scaling: B=4 N=1024 K=2048, M in {256,512,1024,2048}",bmm_k_tiling,,,,1024,2048,1,1,,32,,3798.097,,,,,,798.405,-79.0,11.0,117.125,565.328,4480.55,41943040,,,,,,,,False,,,621.41,279.62,48.15,,0.379,,798.4
bmm_20260714_200003.log:140,bmm_20260714_200003.log,7f37527,20260714_200003,False,"BM2 row scaling: B=4 N=1024 K=2048, M in {256,512,1024,2048}",bmm_k_tiling,,,,2048,2048,1,1,,32,,5880.169,,,,,,1536.411,-73.9,11.4,263.396,819.234,6962.799,67108864,,,,,,,,False,,,1242.82,447.39,96.3,,0.379,,1536.41
